Timestamp,Channel,Pressure
2024-09-04 01:57:08,1,1.000E-11
2024-09-04 01:57:08,2,0.008498
2024-09-04 01:57:08,3,0.009367
2024-09-04 01:57:08,4,3.402e-07
2024-09-04 01:57:08,5,4.996e-09
2024-09-04 01:57:08,6,1.572e-09
2024-09-04 01:57:17,1,1.000E-11
2024-09-04 01:57:17,2,0.008535
2024-09-04 01:57:17,3,0.009387
2024-09-04 01:57:17,4,3.366e-07
2024-09-04 01:57:17,5,4.996e-09
2024-09-04 01:57:17,6,1.569e-09
2024-09-04 01:57:27,1,1.000E-11
2024-09-04 01:57:27,2,0.008504
2024-09-04 01:57:27,3,0.008951
2024-09-04 01:57:27,4,3.35e-07
2024-09-04 01:57:27,5,4.996e-09
2024-09-04 01:57:27,6,1.562e-09
2024-09-04 01:57:37,1,1.000E-11
2024-09-04 01:57:37,2,0.00856
2024-09-04 01:57:37,3,0.009146
2024-09-04 01:57:37,4,3.354e-07
2024-09-04 01:57:37,5,4.996e-09
2024-09-04 01:57:37,6,1.563e-09
2024-09-04 01:57:46,1,1.000E-11
2024-09-04 01:57:46,2,0.00851
2024-09-04 01:57:46,3,0.009035
2024-09-04 01:57:46,4,3.346e-07
2024-09-04 01:57:46,5,4.996e-09
2024-09-04 01:57:46,6,1.558e-09
2024-09-04 01:57:56,1,1.000E-11
2024-09-04 01:57:56,2,0.008523
2024-09-04 01:57:56,3,0.009199
2024-09-04 01:57:56,4,3.346e-07
2024-09-04 01:57:56,5,4.996e-09
2024-09-04 01:57:56,6,1.565e-09
2024-09-04 01:58:06,1,1.000E-11
2024-09-04 01:58:06,2,0.008523
2024-09-04 01:58:06,3,0.009193
2024-09-04 01:58:06,4,3.378e-07
2024-09-04 01:58:06,5,4.996e-09
2024-09-04 01:58:06,6,1.584e-09
2024-09-04 01:58:16,1,1.000E-11
2024-09-04 01:58:16,2,0.008634
2024-09-04 01:58:16,3,0.009387
2024-09-04 01:58:16,4,3.354e-07
2024-09-04 01:58:16,5,4.996e-09
2024-09-04 01:58:16,6,1.572e-09
2024-09-04 01:58:25,1,1.000E-11
2024-09-04 01:58:25,2,0.008621
2024-09-04 01:58:25,3,0.009427
2024-09-04 01:58:25,4,3.382e-07
2024-09-04 01:58:25,5,4.996e-09
2024-09-04 01:58:25,6,1.556e-09
2024-09-04 01:58:35,1,1.000E-11
2024-09-04 01:58:35,2,0.00856
2024-09-04 01:58:35,3,0.00936
2024-09-04 01:58:35,4,3.338e-07
2024-09-04 01:58:35,5,4.996e-09
2024-09-04 01:58:35,6,1.567e-09
2024-09-04 01:58:45,1,1.000E-11
2024-09-04 01:58:45,2,0.008541
2024-09-04 01:58:45,3,0.009028
2024-09-04 01:58:45,4,3.354e-07
2024-09-04 01:58:45,5,4.996e-09
2024-09-04 01:58:45,6,1.579e-09
2024-09-04 01:58:54,1,1.000E-11
2024-09-04 01:58:54,2,0.008584
2024-09-04 01:58:54,3,0.009087
2024-09-04 01:58:54,4,3.342e-07
2024-09-04 01:58:54,5,4.996e-09
2024-09-04 01:58:54,6,1.552e-09
2024-09-04 01:59:04,1,1.000E-11
2024-09-04 01:59:04,2,0.008541
2024-09-04 01:59:04,3,0.009373
2024-09-04 01:59:04,4,3.382e-07
2024-09-04 01:59:04,5,4.996e-09
2024-09-04 01:59:04,6,1.569e-09
2024-09-04 01:59:14,1,1.000E-11
2024-09-04 01:59:14,2,0.008535
2024-09-04 01:59:14,3,0.009393
2024-09-04 01:59:14,4,3.366e-07
2024-09-04 01:59:14,5,4.996e-09
2024-09-04 01:59:14,6,1.57e-09
2024-09-04 01:59:24,1,1.000E-11
2024-09-04 01:59:24,2,0.00856
2024-09-04 01:59:24,3,0.009333
2024-09-04 01:59:24,4,3.382e-07
2024-09-04 01:59:24,5,4.996e-09
2024-09-04 01:59:24,6,1.563e-09
2024-09-04 01:59:33,1,1.000E-11
2024-09-04 01:59:33,2,0.008553
2024-09-04 01:59:33,3,0.008983
2024-09-04 01:59:33,4,3.334e-07
2024-09-04 01:59:33,5,4.996e-09
2024-09-04 01:59:33,6,1.572e-09
2024-09-04 01:59:43,1,1.000E-11
2024-09-04 01:59:43,2,0.008572
2024-09-04 01:59:43,3,0.00936
2024-09-04 01:59:43,4,3.41e-07
2024-09-04 01:59:43,5,4.996e-09
2024-09-04 01:59:43,6,1.566e-09
2024-09-04 01:59:53,1,1.000E-11
2024-09-04 01:59:53,2,0.00851
2024-09-04 01:59:53,3,0.009537
2024-09-04 01:59:53,4,3.321e-07
2024-09-04 01:59:53,5,4.996e-09
2024-09-04 01:59:53,6,1.567e-09
2024-09-04 02:00:03,1,1.000E-11
2024-09-04 02:00:03,2,0.008479
2024-09-04 02:00:03,3,0.009346
2024-09-04 02:00:03,4,3.35e-07
2024-09-04 02:00:03,5,4.996e-09
2024-09-04 02:00:03,6,1.559e-09
2024-09-04 02:00:12,1,1.000E-11
2024-09-04 02:00:12,2,0.008485
2024-09-04 02:00:12,3,0.009353
2024-09-04 02:00:12,4,3.362e-07
2024-09-04 02:00:12,5,4.996e-09
2024-09-04 02:00:12,6,1.56e-09
2024-09-04 02:00:22,1,1.000E-11
2024-09-04 02:00:22,2,0.008504
2024-09-04 02:00:22,3,0.009048
2024-09-04 02:00:22,4,3.346e-07
2024-09-04 02:00:22,5,4.996e-09
2024-09-04 02:00:22,6,1.58e-09
2024-09-04 02:00:32,1,1.000E-11
2024-09-04 02:00:32,2,0.008541
2024-09-04 02:00:32,3,0.0094
2024-09-04 02:00:32,4,3.431e-07
2024-09-04 02:00:32,5,4.996e-09
2024-09-04 02:00:32,6,1.569e-09
2024-09-04 02:00:42,1,1.000E-11
2024-09-04 02:00:42,2,0.008523
2024-09-04 02:00:42,3,0.009233
2024-09-04 02:00:42,4,3.398e-07
2024-09-04 02:00:42,5,4.996e-09
2024-09-04 02:00:42,6,1.562e-09
2024-09-04 02:00:52,1,1.000E-11
2024-09-04 02:00:52,2,0.008498
2024-09-04 02:00:52,3,0.009266
2024-09-04 02:00:52,4,3.382e-07
2024-09-04 02:00:52,5,4.996e-09
2024-09-04 02:00:52,6,1.58e-09
2024-09-04 02:01:01,1,1.000E-11
2024-09-04 02:01:01,2,0.008516
2024-09-04 02:01:01,3,0.008957
2024-09-04 02:01:01,4,3.362e-07
2024-09-04 02:01:01,5,4.996e-09
2024-09-04 02:01:01,6,1.586e-09
2024-09-04 02:01:11,1,1.000E-11
2024-09-04 02:01:11,2,0.008516
2024-09-04 02:01:11,3,0.009061
2024-09-04 02:01:11,4,3.414e-07
2024-09-04 02:01:11,5,4.996e-09
2024-09-04 02:01:11,6,1.566e-09
2024-09-04 02:01:21,1,1.000E-11
2024-09-04 02:01:21,2,0.008492
2024-09-04 02:01:21,3,0.009516
2024-09-04 02:01:21,4,3.358e-07
2024-09-04 02:01:21,5,4.996e-09
2024-09-04 02:01:21,6,1.579e-09
2024-09-04 02:01:31,1,1.000E-11
2024-09-04 02:01:31,2,0.00851
2024-09-04 02:01:31,3,0.009373
2024-09-04 02:01:31,4,3.37e-07
2024-09-04 02:01:31,5,4.996e-09
2024-09-04 02:01:31,6,1.587e-09
2024-09-04 02:01:40,1,1.000E-11
2024-09-04 02:01:40,2,0.00851
2024-09-04 02:01:40,3,0.009641
2024-09-04 02:01:40,4,3.35e-07
2024-09-04 02:01:40,5,4.996e-09
2024-09-04 02:01:40,6,1.587e-09
2024-09-04 02:01:50,1,1.000E-11
2024-09-04 02:01:50,2,0.008516
2024-09-04 02:01:50,3,0.009173
2024-09-04 02:01:50,4,3.398e-07
2024-09-04 02:01:50,5,4.996e-09
2024-09-04 02:01:50,6,1.6e-09
2024-09-04 02:02:00,1,1.000E-11
2024-09-04 02:02:00,2,0.008516
2024-09-04 02:02:00,3,0.008957
2024-09-04 02:02:00,4,3.358e-07
2024-09-04 02:02:00,5,4.996e-09
2024-09-04 02:02:00,6,1.584e-09
2024-09-04 02:02:10,1,1.000E-11
2024-09-04 02:02:10,2,0.008523
2024-09-04 02:02:10,3,0.009146
2024-09-04 02:02:10,4,3.346e-07
2024-09-04 02:02:10,5,4.996e-09
2024-09-04 02:02:10,6,1.584e-09
2024-09-04 02:02:20,1,1.000E-11
2024-09-04 02:02:20,2,0.008553
2024-09-04 02:02:20,3,0.009146
2024-09-04 02:02:20,4,3.37e-07
2024-09-04 02:02:20,5,4.996e-09
2024-09-04 02:02:20,6,1.563e-09
2024-09-04 02:02:29,1,1.000E-11
2024-09-04 02:02:29,2,0.008529
2024-09-04 02:02:29,3,0.009266
2024-09-04 02:02:29,4,3.358e-07
2024-09-04 02:02:29,5,4.996e-09
2024-09-04 02:02:29,6,1.569e-09
2024-09-04 02:02:39,1,1.000E-11
2024-09-04 02:02:39,2,0.008541
2024-09-04 02:02:39,3,0.00936
2024-09-04 02:02:39,4,3.39e-07
2024-09-04 02:02:39,5,4.996e-09
2024-09-04 02:02:39,6,1.567e-09
2024-09-04 02:02:49,1,1.000E-11
2024-09-04 02:02:49,2,0.008584
2024-09-04 02:02:49,3,0.008925
2024-09-04 02:02:49,4,3.346e-07
2024-09-04 02:02:49,5,4.996e-09
2024-09-04 02:02:49,6,1.565e-09
2024-09-04 02:02:59,1,1.000E-11
2024-09-04 02:02:59,2,0.008596
2024-09-04 02:02:59,3,0.009333
2024-09-04 02:02:59,4,3.39e-07
2024-09-04 02:02:59,5,4.996e-09
2024-09-04 02:02:59,6,1.58e-09
2024-09-04 02:03:09,1,1.000E-11
2024-09-04 02:03:09,2,0.00859
2024-09-04 02:03:09,3,0.009213
2024-09-04 02:03:09,4,3.41e-07
2024-09-04 02:03:09,5,4.996e-09
2024-09-04 02:03:09,6,1.58e-09
2024-09-04 02:03:18,1,1.000E-11
2024-09-04 02:03:18,2,0.008547
2024-09-04 02:03:18,3,0.009482
2024-09-04 02:03:18,4,3.362e-07
2024-09-04 02:03:18,5,4.996e-09
2024-09-04 02:03:18,6,1.576e-09
2024-09-04 02:03:28,1,1.000E-11
2024-09-04 02:03:28,2,0.008535
2024-09-04 02:03:28,3,0.00912
2024-09-04 02:03:28,4,3.358e-07
2024-09-04 02:03:28,5,4.996e-09
2024-09-04 02:03:28,6,1.569e-09
2024-09-04 02:03:38,1,1.000E-11
2024-09-04 02:03:38,2,0.008547
2024-09-04 02:03:38,3,0.0094
2024-09-04 02:03:38,4,3.358e-07
2024-09-04 02:03:38,5,4.996e-09
2024-09-04 02:03:38,6,1.558e-09
2024-09-04 02:03:48,1,1.000E-11
2024-09-04 02:03:48,2,0.008572
2024-09-04 02:03:48,3,0.009186
2024-09-04 02:03:48,4,3.317e-07
2024-09-04 02:03:48,5,4.996e-09
2024-09-04 02:03:48,6,1.566e-09
2024-09-04 02:03:58,1,1.000E-11
2024-09-04 02:03:58,2,0.008596
2024-09-04 02:03:58,3,0.009346
2024-09-04 02:03:58,4,3.382e-07
2024-09-04 02:03:58,5,4.996e-09
2024-09-04 02:03:58,6,1.572e-09
2024-09-04 02:04:08,1,1.000E-11
2024-09-04 02:04:08,2,0.008572
2024-09-04 02:04:08,3,0.00938
2024-09-04 02:04:08,4,3.346e-07
2024-09-04 02:04:08,5,4.996e-09
2024-09-04 02:04:08,6,1.579e-09
2024-09-04 02:04:17,1,1.000E-11
2024-09-04 02:04:17,2,0.008584
2024-09-04 02:04:17,3,0.008964
2024-09-04 02:04:17,4,3.346e-07
2024-09-04 02:04:17,5,4.996e-09
2024-09-04 02:04:17,6,1.603e-09
2024-09-04 02:04:27,1,1.000E-11
2024-09-04 02:04:27,2,0.008628
2024-09-04 02:04:27,3,0.009407
2024-09-04 02:04:27,4,3.382e-07
2024-09-04 02:04:27,5,4.996e-09
2024-09-04 02:04:27,6,1.604e-09
2024-09-04 02:04:37,1,1.000E-11
2024-09-04 02:04:37,2,0.008572
2024-09-04 02:04:37,3,0.00916
2024-09-04 02:04:37,4,3.406e-07
2024-09-04 02:04:37,5,4.996e-09
2024-09-04 02:04:37,6,1.562e-09
2024-09-04 02:04:47,1,1.000E-11
2024-09-04 02:04:47,2,0.008547
2024-09-04 02:04:47,3,0.009028
2024-09-04 02:04:47,4,3.33e-07
2024-09-04 02:04:47,5,4.996e-09
2024-09-04 02:04:47,6,1.66e-09
2024-09-04 02:04:57,1,1.000E-11
2024-09-04 02:04:57,2,0.00859
2024-09-04 02:04:57,3,0.009367
2024-09-04 02:04:57,4,3.301e-07
2024-09-04 02:04:57,5,4.996e-09
2024-09-04 02:04:57,6,1.65e-09
2024-09-04 02:05:07,1,1.000E-11
2024-09-04 02:05:07,2,0.008572
2024-09-04 02:05:07,3,0.009233
2024-09-04 02:05:07,4,3.374e-07
2024-09-04 02:05:07,5,4.996e-09
2024-09-04 02:05:07,6,1.656e-09
2024-09-04 02:05:16,1,1.000E-11
2024-09-04 02:05:16,2,0.008541
2024-09-04 02:05:16,3,0.009226
2024-09-04 02:05:16,4,3.326e-07
2024-09-04 02:05:16,5,4.996e-09
2024-09-04 02:05:16,6,1.662e-09
2024-09-04 02:05:26,1,1.000E-11
2024-09-04 02:05:26,2,0.008572
2024-09-04 02:05:26,3,0.009206
2024-09-04 02:05:26,4,3.402e-07
2024-09-04 02:05:26,5,4.996e-09
2024-09-04 02:05:26,6,1.657e-09
2024-09-04 02:05:36,1,1.000E-11
2024-09-04 02:05:36,2,0.008541
2024-09-04 02:05:36,3,0.009333
2024-09-04 02:05:36,4,3.346e-07
2024-09-04 02:05:36,5,4.996e-09
2024-09-04 02:05:36,6,1.652e-09
2024-09-04 02:05:46,1,1.000E-11
2024-09-04 02:05:46,2,0.008541
2024-09-04 02:05:46,3,0.00938
2024-09-04 02:05:46,4,3.321e-07
2024-09-04 02:05:46,5,4.996e-09
2024-09-04 02:05:46,6,1.655e-09
2024-09-04 02:05:56,1,1.000E-11
2024-09-04 02:05:56,2,0.008535
2024-09-04 02:05:56,3,0.009233
2024-09-04 02:05:56,4,3.358e-07
2024-09-04 02:05:56,5,4.996e-09
2024-09-04 02:05:56,6,1.649e-09
2024-09-04 02:06:06,1,1.000E-11
2024-09-04 02:06:06,2,0.008547
2024-09-04 02:06:06,3,0.0094
2024-09-04 02:06:06,4,3.35e-07
2024-09-04 02:06:06,5,4.996e-09
2024-09-04 02:06:06,6,1.657e-09
2024-09-04 02:06:15,1,1.000E-11
2024-09-04 02:06:15,2,0.008547
2024-09-04 02:06:15,3,0.00899
2024-09-04 02:06:15,4,3.33e-07
2024-09-04 02:06:15,5,4.996e-09
2024-09-04 02:06:15,6,1.653e-09
2024-09-04 02:06:25,1,1.000E-11
2024-09-04 02:06:25,2,0.008572
2024-09-04 02:06:25,3,0.008671
2024-09-04 02:06:25,4,3.297e-07
2024-09-04 02:06:25,5,4.996e-09
2024-09-04 02:06:25,6,1.655e-09
2024-09-04 02:06:35,1,1.000E-11
2024-09-04 02:06:35,2,0.008541
2024-09-04 02:06:35,3,0.009113
2024-09-04 02:06:35,4,3.39e-07
2024-09-04 02:06:35,5,4.996e-09
2024-09-04 02:06:35,6,1.326e-09
2024-09-04 02:06:45,1,1.000E-11
2024-09-04 02:06:45,2,0.008547
2024-09-04 02:06:45,3,0.009299
2024-09-04 02:06:45,4,3.338e-07
2024-09-04 02:06:45,5,4.996e-09
2024-09-04 02:06:45,6,1.334e-09
2024-09-04 02:06:55,1,1.000E-11
2024-09-04 02:06:55,2,0.00856
2024-09-04 02:06:55,3,0.008964
2024-09-04 02:06:55,4,3.354e-07
2024-09-04 02:06:55,5,4.996e-09
2024-09-04 02:06:55,6,1.36e-09
2024-09-04 02:07:05,1,1.000E-11
2024-09-04 02:07:05,2,0.008535
2024-09-04 02:07:05,3,0.009107
2024-09-04 02:07:05,4,3.414e-07
2024-09-04 02:07:05,5,4.996e-09
2024-09-04 02:07:05,6,1.387e-09
2024-09-04 02:07:14,1,1.000E-11
2024-09-04 02:07:14,2,0.008547
2024-09-04 02:07:14,3,0.009179
2024-09-04 02:07:14,4,3.338e-07
2024-09-04 02:07:14,5,4.996e-09
2024-09-04 02:07:14,6,1.416e-09
2024-09-04 02:07:24,1,1.000E-11
2024-09-04 02:07:24,2,0.008541
2024-09-04 02:07:24,3,0.009387
2024-09-04 02:07:24,4,3.406e-07
2024-09-04 02:07:24,5,4.996e-09
2024-09-04 02:07:24,6,1.44e-09
2024-09-04 02:07:34,1,1.000E-11
2024-09-04 02:07:34,2,0.008529
2024-09-04 02:07:34,3,0.009219
2024-09-04 02:07:34,4,3.334e-07
2024-09-04 02:07:34,5,4.996e-09
2024-09-04 02:07:34,6,1.456e-09
2024-09-04 02:07:44,1,1.000E-11
2024-09-04 02:07:44,2,0.008566
2024-09-04 02:07:44,3,0.009153
2024-09-04 02:07:44,4,3.346e-07
2024-09-04 02:07:44,5,4.996e-09
2024-09-04 02:07:44,6,1.472e-09
2024-09-04 02:07:54,1,1.000E-11
2024-09-04 02:07:54,2,0.008492
2024-09-04 02:07:54,3,0.009346
2024-09-04 02:07:54,4,3.691e-07
2024-09-04 02:07:54,5,4.996e-09
2024-09-04 02:07:54,6,1.481e-09
2024-09-04 02:08:04,1,1.000E-11
2024-09-04 02:08:04,2,0.008523
2024-09-04 02:08:04,3,0.009279
2024-09-04 02:08:04,4,3.378e-07
2024-09-04 02:08:04,5,4.996e-09
2024-09-04 02:08:04,6,1.502e-09
2024-09-04 02:08:14,1,1.000E-11
2024-09-04 02:08:14,2,0.008523
2024-09-04 02:08:14,3,0.009173
2024-09-04 02:08:14,4,3.972e-07
2024-09-04 02:08:14,5,4.996e-09
2024-09-04 02:08:14,6,1.519e-09
2024-09-04 02:08:23,1,1.000E-11
2024-09-04 02:08:23,2,0.008547
2024-09-04 02:08:23,3,0.009055
2024-09-04 02:08:23,4,3.41e-07
2024-09-04 02:08:23,5,4.996e-09
2024-09-04 02:08:23,6,1.52e-09
2024-09-04 02:08:33,1,1.000E-11
2024-09-04 02:08:33,2,0.008547
2024-09-04 02:08:33,3,0.00934
2024-09-04 02:08:33,4,3.423e-07
2024-09-04 02:08:33,5,4.996e-09
2024-09-04 02:08:33,6,1.531e-09
2024-09-04 02:08:43,1,1.000E-11
2024-09-04 02:08:43,2,0.008572
2024-09-04 02:08:43,3,0.00899
2024-09-04 02:08:43,4,3.398e-07
2024-09-04 02:08:43,5,4.996e-09
2024-09-04 02:08:43,6,1.538e-09
2024-09-04 02:08:53,1,1.000E-11
2024-09-04 02:08:53,2,0.008596
2024-09-04 02:08:53,3,0.009475
2024-09-04 02:08:53,4,3.374e-07
2024-09-04 02:08:53,5,4.996e-09
2024-09-04 02:08:53,6,1.544e-09
2024-09-04 02:09:03,1,1.000E-11
2024-09-04 02:09:03,2,0.008596
2024-09-04 02:09:03,3,0.008753
2024-09-04 02:09:03,4,3.358e-07
2024-09-04 02:09:03,5,4.996e-09
2024-09-04 02:09:03,6,1.545e-09
2024-09-04 02:09:13,1,1.000E-11
2024-09-04 02:09:13,2,0.008584
2024-09-04 02:09:13,3,0.0094
2024-09-04 02:09:13,4,3.402e-07
2024-09-04 02:09:13,5,4.996e-09
2024-09-04 02:09:13,6,1.552e-09
2024-09-04 02:09:23,1,1.000E-11
2024-09-04 02:09:23,2,0.008584
2024-09-04 02:09:23,3,0.009544
2024-09-04 02:09:23,4,3.313e-07
2024-09-04 02:09:23,5,4.996e-09
2024-09-04 02:09:23,6,1.56e-09
2024-09-04 02:09:32,1,1.000E-11
2024-09-04 02:09:32,2,0.008566
2024-09-04 02:09:32,3,0.009286
2024-09-04 02:09:32,4,3.394e-07
2024-09-04 02:09:32,5,4.996e-09
2024-09-04 02:09:32,6,1.56e-09
2024-09-04 02:09:42,1,1.000E-11
2024-09-04 02:09:42,2,0.008572
2024-09-04 02:09:42,3,0.009179
2024-09-04 02:09:42,4,3.366e-07
2024-09-04 02:09:42,5,4.996e-09
2024-09-04 02:09:42,6,1.559e-09
2024-09-04 02:09:52,1,1.000E-11
2024-09-04 02:09:52,2,0.008566
2024-09-04 02:09:52,3,0.009074
2024-09-04 02:09:52,4,3.366e-07
2024-09-04 02:09:52,5,4.996e-09
2024-09-04 02:09:52,6,1.56e-09
2024-09-04 02:10:02,1,1.000E-11
2024-09-04 02:10:02,2,0.008553
2024-09-04 02:10:02,3,0.009233
2024-09-04 02:10:02,4,3.39e-07
2024-09-04 02:10:02,5,4.996e-09
2024-09-04 02:10:02,6,1.555e-09
2024-09-04 02:10:12,1,1.000E-11
2024-09-04 02:10:12,2,0.008572
2024-09-04 02:10:12,3,0.0094
2024-09-04 02:10:12,4,3.443e-07
2024-09-04 02:10:12,5,4.996e-09
2024-09-04 02:10:12,6,1.565e-09
2024-09-04 02:10:22,1,1.000E-11
2024-09-04 02:10:22,2,0.008596
2024-09-04 02:10:22,3,0.009279
2024-09-04 02:10:22,4,3.362e-07
2024-09-04 02:10:22,5,4.996e-09
2024-09-04 02:10:22,6,1.573e-09
2024-09-04 02:10:32,1,1.000E-11
2024-09-04 02:10:32,2,0.008516
2024-09-04 02:10:32,3,0.009246
2024-09-04 02:10:32,4,3.427e-07
2024-09-04 02:10:32,5,4.996e-09
2024-09-04 02:10:32,6,1.6e-09
2024-09-04 02:10:42,1,1.000E-11
2024-09-04 02:10:42,2,0.008572
2024-09-04 02:10:42,3,0.009461
2024-09-04 02:10:42,4,3.346e-07
2024-09-04 02:10:42,5,4.996e-09
2024-09-04 02:10:42,6,1.577e-09
2024-09-04 02:10:52,1,1.000E-11
2024-09-04 02:10:52,2,0.008553
2024-09-04 02:10:52,3,0.009206
2024-09-04 02:10:52,4,3.374e-07
2024-09-04 02:10:52,5,4.996e-09
2024-09-04 02:10:52,6,1.587e-09
2024-09-04 02:11:02,1,1.000E-11
2024-09-04 02:11:02,2,0.008584
2024-09-04 02:11:02,3,0.009022
2024-09-04 02:11:02,4,3.297e-07
2024-09-04 02:11:02,5,4.996e-09
2024-09-04 02:11:02,6,1.583e-09
2024-09-04 02:11:11,1,1.000E-11
2024-09-04 02:11:11,2,0.00856
2024-09-04 02:11:11,3,0.009326
2024-09-04 02:11:11,4,3.346e-07
2024-09-04 02:11:11,5,4.996e-09
2024-09-04 02:11:11,6,1.563e-09
2024-09-04 02:11:21,1,1.000E-11
2024-09-04 02:11:21,2,0.00859
2024-09-04 02:11:21,3,0.009028
2024-09-04 02:11:21,4,3.326e-07
2024-09-04 02:11:21,5,4.996e-09
2024-09-04 02:11:21,6,1.572e-09
2024-09-04 02:11:31,1,1.000E-11
2024-09-04 02:11:31,2,0.008572
2024-09-04 02:11:31,3,0.009107
2024-09-04 02:11:31,4,3.37e-07
2024-09-04 02:11:31,5,4.996e-09
2024-09-04 02:11:31,6,1.576e-09
2024-09-04 02:11:41,1,1.000E-11
2024-09-04 02:11:41,2,0.008529
2024-09-04 02:11:41,3,0.009133
2024-09-04 02:11:41,4,3.354e-07
2024-09-04 02:11:41,5,4.996e-09
2024-09-04 02:11:41,6,1.572e-09
2024-09-04 02:11:51,1,1.000E-11
2024-09-04 02:11:51,2,0.008566
2024-09-04 02:11:51,3,0.009266
2024-09-04 02:11:51,4,3.309e-07
2024-09-04 02:11:51,5,4.996e-09
2024-09-04 02:11:51,6,1.569e-09
2024-09-04 02:12:01,1,1.000E-11
2024-09-04 02:12:01,2,0.00856
2024-09-04 02:12:01,3,0.009434
2024-09-04 02:12:01,4,3.35e-07
2024-09-04 02:12:01,5,4.996e-09
2024-09-04 02:12:01,6,1.57e-09
2024-09-04 02:12:11,1,1.000E-11
2024-09-04 02:12:11,2,0.00856
2024-09-04 02:12:11,3,0.009273
2024-09-04 02:12:11,4,3.342e-07
2024-09-04 02:12:11,5,4.996e-09
2024-09-04 02:12:11,6,1.583e-09
2024-09-04 02:12:21,1,1.000E-11
2024-09-04 02:12:21,2,0.008566
2024-09-04 02:12:21,3,0.009166
2024-09-04 02:12:21,4,3.33e-07
2024-09-04 02:12:21,5,4.996e-09
2024-09-04 02:12:21,6,1.572e-09
2024-09-04 02:12:31,1,1.000E-11
2024-09-04 02:12:31,2,0.008516
2024-09-04 02:12:31,3,0.008919
2024-09-04 02:12:31,4,3.394e-07
2024-09-04 02:12:31,5,4.996e-09
2024-09-04 02:12:31,6,1.559e-09
2024-09-04 02:12:41,1,1.000E-11
2024-09-04 02:12:41,2,0.008547
2024-09-04 02:12:41,3,0.009009
2024-09-04 02:12:41,4,3.39e-07
2024-09-04 02:12:41,5,4.996e-09
2024-09-04 02:12:41,6,1.559e-09
2024-09-04 02:12:51,1,1.000E-11
2024-09-04 02:12:51,2,0.008572
2024-09-04 02:12:51,3,0.009094
2024-09-04 02:12:51,4,3.317e-07
2024-09-04 02:12:51,5,4.996e-09
2024-09-04 02:12:51,6,1.588e-09
2024-09-04 02:13:01,1,1.000E-11
2024-09-04 02:13:01,2,0.008547
2024-09-04 02:13:01,3,0.008977
2024-09-04 02:13:01,4,3.374e-07
2024-09-04 02:13:01,5,4.996e-09
2024-09-04 02:13:01,6,1.579e-09
2024-09-04 02:13:11,1,1.000E-11
2024-09-04 02:13:11,2,0.008566
2024-09-04 02:13:11,3,0.009042
2024-09-04 02:13:11,4,3.37e-07
2024-09-04 02:13:11,5,4.996e-09
2024-09-04 02:13:11,6,1.576e-09
2024-09-04 02:13:21,1,1.000E-11
2024-09-04 02:13:21,2,0.008566
2024-09-04 02:13:21,3,0.008964
2024-09-04 02:13:21,4,3.346e-07
2024-09-04 02:13:21,5,4.996e-09
2024-09-04 02:13:21,6,1.587e-09
2024-09-04 02:13:30,1,1.000E-11
2024-09-04 02:13:30,2,0.008572
2024-09-04 02:13:30,3,0.00934
2024-09-04 02:13:30,4,3.317e-07
2024-09-04 02:13:30,5,4.996e-09
2024-09-04 02:13:30,6,1.574e-09
2024-09-04 02:13:40,1,1.000E-11
2024-09-04 02:13:40,2,0.008553
2024-09-04 02:13:40,3,0.009213
2024-09-04 02:13:40,4,3.435e-07
2024-09-04 02:13:40,5,4.996e-09
2024-09-04 02:13:40,6,1.584e-09
2024-09-04 02:13:50,1,1.000E-11
2024-09-04 02:13:50,2,0.008529
2024-09-04 02:13:50,3,0.009166
2024-09-04 02:13:50,4,3.386e-07
2024-09-04 02:13:50,5,4.996e-09
2024-09-04 02:13:50,6,1.577e-09
2024-09-04 02:14:00,1,1.000E-11
2024-09-04 02:14:00,2,0.008485
2024-09-04 02:14:00,3,0.009333
2024-09-04 02:14:00,4,3.394e-07
2024-09-04 02:14:00,5,4.996e-09
2024-09-04 02:14:00,6,1.586e-09
2024-09-04 02:14:10,1,1.000E-11
2024-09-04 02:14:10,2,0.008504
2024-09-04 02:14:10,3,0.009173
2024-09-04 02:14:10,4,3.35e-07
2024-09-04 02:14:10,5,4.996e-09
2024-09-04 02:14:10,6,1.58e-09
2024-09-04 02:14:20,1,1.000E-11
2024-09-04 02:14:20,2,0.008498
2024-09-04 02:14:20,3,0.009393
2024-09-04 02:14:20,4,3.394e-07
2024-09-04 02:14:20,5,4.996e-09
2024-09-04 02:14:20,6,1.587e-09
2024-09-04 02:14:30,1,1.000E-11
2024-09-04 02:14:30,2,0.008535
2024-09-04 02:14:30,3,0.009206
2024-09-04 02:14:30,4,3.402e-07
2024-09-04 02:14:30,5,4.996e-09
2024-09-04 02:14:30,6,1.595e-09
2024-09-04 02:14:40,1,1.000E-11
2024-09-04 02:14:40,2,0.008473
2024-09-04 02:14:40,3,0.009239
2024-09-04 02:14:40,4,3.346e-07
2024-09-04 02:14:40,5,4.996e-09
2024-09-04 02:14:40,6,1.577e-09
2024-09-04 02:14:50,1,1.000E-11
2024-09-04 02:14:50,2,0.008492
2024-09-04 02:14:50,3,0.00936
2024-09-04 02:14:50,4,3.346e-07
2024-09-04 02:14:50,5,4.996e-09
2024-09-04 02:14:50,6,1.573e-09
2024-09-04 02:15:00,1,1.000E-11
